STATION,NAME,COUNTRY,LATITUDE,LONGITUDE,ELEVATION,DATE,EMXP,PRCP,TAVG,TMAX,TMIN
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-01,0.84,4.32,46.1,54.3,37.8
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-02,1.72,7.15,39.6,46.4,32.9
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-03,0.6,3.88,46.3,55.7,36.9
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-04,0.8,3.72,54.9,66,43.9
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-05,1.58,7.57,57.8,67,48.6
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-06,1.17,4.15,65.5,74.9,56.2
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-07,2.04,5.55,70.9,81.4,60.4
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-08,0.62,2.09,69.7,79.9,59.5
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-09,1.88,3.39,66,77,55.1
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-10,1.32,3.16,56.4,67.4,45.4
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-11,0.5,1.96,48.4,59.1,37.7
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2018-12,1.67,2.77,47.7,57.4,38
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-01,0.66,4.65,39.1,46.5,31.8
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-02,0.64,2.1,47.6,61.7,33.6
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-03,0.34,1.05,49.1,61.2,37
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-04,0.58,3.14,51.8,62.1,41.4
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-05,1.19,5.5,55,65.8,44.3
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-06,0.39,1.84,65.5,77.2,53.9
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-07,1.5,2.69,71.1,82.4,59.8
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-08,1.62,3.7,69.1,80.5,57.7
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-09,0.5,1.59,63.9,75.7,52.2
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-10,1.41,3.64,59.3,69.7,48.9
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-11,0.62,6.67,46.3,54.9,37.8
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2019-12,1.06,4.75,47.5,57.3,37.6
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-01,0.48,1.64,,54.4,
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-02,0.37,1.43,48.7,62.1,35.4
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-03,0.55,3.54,48.8,59,38.6
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-04,1.3,6.06,56.3,66.6,45.9
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-05,2.01,4.81,61.9,73.6,50.3
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-06,0.74,4.14,63.6,73.3,54
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-07,0.29,1.11,70,81,59
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-08,0.89,2.15,,84.7,
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-09,1.28,4.74,,77.6,
FRE00106205,ST GIRONS, FR,43.0053,1.1067,414,2020-10,0.8,5.57,,63.9,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-01,0.67,2.05,44.5,54.3,34.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-02,0.32,0.95,45.4,56.3,34.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-03,0.67,5.07,43.3,50.9,35.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-04,0.71,2.11,49.7,58.1,41.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-05,1.57,4.3,54.5,64.1,44.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-06,2.48,7.32,60.8,70.2,51.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-07,0.17,0.53,67.5,78.9,56.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-08,0.87,3.32,,78,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-09,1.26,3.84,60.9,70.4,51.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-10,0.98,1.81,53.8,64.2,43.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-11,0.98,5.85,,53.5,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1975-12,0.31,1.07,,,32.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-01,0.43,1.07,,48.6,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-02,0.55,2.17,,52.9,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-03,0.59,2.31,46.3,57.5,35
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-04,0.94,5.44,48.2,57.5,38.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-05,0.75,2.42,,,46.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-06,0.59,1.86,67.5,80.6,54.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-07,0.55,2.63,68,78.9,57.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-08,2.13,4.56,66.6,78.5,54.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-09,1.34,5.6,60,70.3,49.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-10,0.91,4.97,53.3,61.5,45.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-11,0.51,3.04,44,52.1,35.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1976-12,1.1,2.8,40.6,49.7,31.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-01,0.31,1.87,,47.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-02,0.31,1.91,47.5,56.7,38.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-03,0.47,2.98,48.7,59.3,38.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-04,0.59,3.94,49.6,57.9,41.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-05,2.17,11.5,52.7,60.5,45
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-06,1.73,6.25,59.9,68.7,51.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-07,2.05,3.99,,70.7,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-08,,,,72.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-09,0.21,0.36,61.3,72,50.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-10,0.67,1.19,58.6,69.1,48.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-11,0.79,3.81,46.1,55.1,37.2
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1977-12,1.22,2.16,45.4,54.9,35.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-01,0.51,3.98,40,47.2,32.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-02,1.77,7.09,44.9,51.6,38.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-03,1.1,4.73,46.8,55.6,38
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-04,0.87,5.79,46.9,54.8,38.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-05,0.98,5.08,54.1,62.1,46.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-06,0.91,4.24,59.5,68.3,50.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-07,0.79,1.6,,74.5,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-08,0.63,0.91,65.2,75.5,54.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-09,1.06,1.63,62.4,74.1,50.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-10,1.14,2.82,54,65.1,43
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-11,0.31,0.49,46.9,59.3,34.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1978-12,0.51,1.78,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-01,2.64,5.76,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-02,0.79,3.25,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-03,1.18,3.15,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-04,0.83,6.7,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-05,0.91,3.21,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-06,1.34,4.28,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-07,2.76,3.8,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-08,0.55,2.32,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-09,1.26,3.33,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-10,2.44,7.25,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-11,0.71,2.56,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1979-12,0.59,3.24,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-01,1.46,3.57,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-02,0.63,1.64,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-03,1.1,4.67,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-04,0.43,1.61,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-05,0.67,5.56,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-06,0.51,1.24,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-07,0.91,2.5,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-08,0.94,3.06,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-09,0.43,1.17,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-10,0.91,5.15,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-11,0.67,4.77,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1980-12,1.14,6.13,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-01,0.83,5.42,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-02,0.59,1.95,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-03,0.59,3.17,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-04,0.67,3.23,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-05,0.47,2.59,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-06,0.71,2.93,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-07,1.26,3.39,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-08,0.51,1.58,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-09,0.55,2.78,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-10,1.06,3.76,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-11,0.47,1.21,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1981-12,2.17,9.28,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-02,,,,55.7,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-03,,,,54.9,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-04,,,50.4,61.7,39.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-05,,,57.1,67.5,46.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-06,,,,74.9,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-07,,,69.6,79.3,59.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-08,,,,72.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-09,,,64.4,75.4,53.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-10,,,,63.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-11,,,49.6,58,41.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1982-12,,,,51,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-01,,,43.8,54.2,33.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-02,,,39.2,47.6,30.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-03,,,47.3,57,37.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-04,,,51.7,62.9,40.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-05,,,54.2,63.8,44.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-06,,,64.2,73.5,54.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-07,,,72.4,83.3,61.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-08,,,66.8,76,57.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-09,,,64.4,76.3,52.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-10,,,55.5,66.1,44.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-11,,,51.9,60.6,43.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1983-12,,,,53.8,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-01,,,41.8,48.9,34.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-02,,,39.8,47.5,32
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-03,,,43.8,52.9,34.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-04,,,52.2,63.6,40.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-05,,,51.3,59.1,43.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-06,,,62.3,71.9,52.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-07,,,68.5,80.6,56.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-08,,,64.9,74.3,55.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-09,,,,68.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-10,,,55.3,65.7,44.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-11,,,,59.8,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1984-12,,,,51.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-03,,,42.5,51.6,33.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-04,,,52.2,62.5,41.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-05,,,54,62.8,45.2
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-06,,,,70.6,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-07,,,69.3,79,59.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-08,,,64.6,75,54.2
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-09,,,66.1,79.4,52.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-10,,,58,69.7,46.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-11,,,,49.9,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1985-12,,,43.5,54.3,32.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-02,,,,46.5,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-03,,,46.4,55.3,37.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-04,,,46.4,53.7,39.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-05,,,59.2,69.1,49.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-06,,,64,73.3,54.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-07,,,,79.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-08,,,66.7,77.3,56.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-09,,,,75.5,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-10,,,,68.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1986-11,,,,58.7,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1987-02,,,,51.1,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1987-09,,,,,56.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1989-07,,,,,57.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1989-10,0.91,1.14,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1989-11,0.2,0.51,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1989-12,0.29,0.29,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-02,1.89,2.84,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-03,0.51,1.2,,60.6,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-04,,,49,58.4,39.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-05,1.03,5.66,,71.4,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-06,0.62,3.1,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-07,1.84,2.72,,81.1,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-08,0.63,2.43,,84,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-09,0.69,1.17,,77.2,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-10,0.63,2.57,,70,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-11,0.76,2.48,,55.9,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1990-12,0.57,3.09,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-01,0.78,2.13,,51.7,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-02,0.68,1.59,,52.5,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-03,1.19,3.64,,61.6,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-04,0.6,3.64,,60.7,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-05,1.45,5.35,,64,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-06,0.37,1.76,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-07,0.31,0.79,69.6,80.7,58.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-08,0.82,2.36,,84.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-09,1.46,5.05,,77.7,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-10,0.69,2.32,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1991-11,0.48,2.75,,57.1,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-01,0.46,1.04,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-02,0.4,1.02,44.1,56.4,31.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-03,0.5,1.71,,58.6,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-04,1.68,4.37,,61.7,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-05,1.12,2.8,60.9,71.8,50.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-06,1.92,9.51,59.8,68.9,50.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-07,0.39,1.91,,79.6,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-08,0.76,1.86,71.8,83.8,59.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-09,1.3,2.58,,74.2,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-10,3.76,12.17,,59,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-11,0.69,3.82,,62.2,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1992-12,0.87,2.93,,54.1,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-01,0.46,0.52,45,57.3,32.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-02,0.28,0.65,41.5,52,31
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-03,0.47,1.87,47.8,59.1,36.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-04,0.8,4.9,51.9,63.3,40.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-05,0.62,2.69,59.5,69.9,49.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-06,0.36,1.31,65.3,76.6,54
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-07,0.5,1.46,,77.4,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-08,0.74,2.12,68.3,80,56.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-09,2.57,4.84,,70.8,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-10,0.65,3.12,,60.3,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-11,0.39,1.04,,54.9,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1993-12,1.23,3.17,45.7,54.1,37.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-01,0.58,2.25,41.2,50.7,31.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-02,1,4.14,43.6,52.6,34.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-03,0.92,2.84,51.7,61.4,41.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-04,1.11,6.63,47.7,56,39.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-05,1.12,3.03,58.7,69.7,47.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-06,0.87,1.71,65.1,76.8,53.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-07,0.05,0.1,71.4,81.7,61
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-08,0.15,0.41,71.3,82.6,60.2
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-09,0.98,4.96,59.9,68.8,51
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-10,0.37,2.19,56.4,65.5,47.2
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-11,1.24,2.85,,61.1,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1994-12,1.01,2.48,43.7,53.2,34.2
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-01,0.8,4.98,41.4,50.1,32.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-02,0.69,2.75,47.7,57.6,37.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-03,0.5,1.83,46,56.5,35.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-05,1.13,4.2,58.3,69.6,47.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-06,0.73,1.68,61.9,71.4,52.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-07,0.48,1.31,70.6,82,59.2
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-08,0.53,1.24,68.3,78.3,58.2
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-09,1.43,5.69,,67.8,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-10,0.68,1.82,60,71.2,48.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-11,0.68,2.11,48.8,60,37.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1995-12,2.4,5.89,43.5,52.6,34.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-01,0.72,2.38,45.8,56.5,35.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-02,0.87,4.11,40.2,48.8,31.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-03,0.56,1.52,45.8,55.5,36
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-04,1.2,4.03,51.6,61.9,41.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-05,0.91,3.56,57.3,67.6,47
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-06,0.72,2.5,65.5,75.6,55.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-07,1.14,2.7,67.3,77.1,57.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-08,0.91,3.02,65.7,74.6,56.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-09,0.84,1.96,58.1,69.2,47
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-10,1.19,3.07,,63.9,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-11,1.44,6.15,46.9,55.5,38.4
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1996-12,0.89,2.98,41.9,50.2,33.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-01,0.79,1.5,41.3,50,32.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-02,,,48.8,59.9,37.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-03,0.28,0.48,51.5,64.7,38.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-04,0.61,1.65,52.6,65.9,39.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-05,0.92,2.83,60.3,70.7,49.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-06,0.87,3.52,62.6,71.6,53.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-07,0.47,1.96,66.1,75.4,56.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-08,2.02,5.35,71,82.5,59.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-09,0.25,0.81,65.2,77.6,52.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-10,0.5,1.27,58.9,70,47.7
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-11,0.54,2.24,49.1,59.4,38.8
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1997-12,1.02,5.83,43.8,52.9,34.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-01,0.89,2.39,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-02,0.28,0.98,47,59.5,34.6
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-03,1.28,3.14,48.7,59.9,37.5
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-04,2.03,5.26,50.4,60.7,40.1
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-05,0.37,2.13,58.5,67.8,49.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-06,0.47,1.7,,74.4,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-07,0.5,1.19,,78.8,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-08,1.13,2.83,68.3,79.2,57.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-09,0.72,4.42,,72.4,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-10,1.99,5.14,,,
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-11,1.07,4,,,33.9
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1998-12,1,1.89,42.2,52.2,32.2
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1999-01,0.66,2.35,42.1,53,31.3
FRM00007627,ANTICHAN, FR,43.008,1.103,417,1999-02,0.5,2.28,,48.3,
